term_str,n,rank,p,i
heated,12,6477,8.078784304537853e-06,16.917430356764136
philanthropists,12,6477,8.078784304537853e-06,16.917430356764136
searching,12,6477,8.078784304537853e-06,16.917430356764136
finely,12,6477,8.078784304537853e-06,16.917430356764136
si,12,6477,8.078784304537853e-06,16.917430356764136
commissioned,12,6477,8.078784304537853e-06,16.917430356764136
galling,12,6477,8.078784304537853e-06,16.917430356764136
availed,12,6477,8.078784304537853e-06,16.917430356764136
pro,12,6477,8.078784304537853e-06,16.917430356764136
wolcott,12,6477,8.078784304537853e-06,16.917430356764136
ebenezer,12,6477,8.078784304537853e-06,16.917430356764136
concentrated,12,6477,8.078784304537853e-06,16.917430356764136
richly,12,6477,8.078784304537853e-06,16.917430356764136
searched,12,6477,8.078784304537853e-06,16.917430356764136
shreveport,12,6477,8.078784304537853e-06,16.917430356764136
maimed,12,6477,8.078784304537853e-06,16.917430356764136
uptown,12,6477,8.078784304537853e-06,16.917430356764136
allegiance,12,6477,8.078784304537853e-06,16.917430356764136
amity,12,6477,8.078784304537853e-06,16.917430356764136
exclaim,12,6477,8.078784304537853e-06,16.917430356764136
liberated,12,6477,8.078784304537853e-06,16.917430356764136
apiece,12,6477,8.078784304537853e-06,16.917430356764136
asserted,12,6477,8.078784304537853e-06,16.917430356764136
colours,12,6477,8.078784304537853e-06,16.917430356764136
partake,12,6477,8.078784304537853e-06,16.917430356764136
strengthened,12,6477,8.078784304537853e-06,16.917430356764136
counsels,12,6477,8.078784304537853e-06,16.917430356764136
par,12,6477,8.078784304537853e-06,16.917430356764136
licensed,12,6477,8.078784304537853e-06,16.917430356764136
lipscomb,12,6477,8.078784304537853e-06,16.917430356764136
feb,12,6477,8.078784304537853e-06,16.917430356764136
representation,12,6477,8.078784304537853e-06,16.917430356764136
expose,12,6477,8.078784304537853e-06,16.917430356764136
tale,12,6477,8.078784304537853e-06,16.917430356764136
sturge,12,6477,8.078784304537853e-06,16.917430356764136
exceeding,12,6477,8.078784304537853e-06,16.917430356764136
fiercely,12,6477,8.078784304537853e-06,16.917430356764136
privileged,12,6477,8.078784304537853e-06,16.917430356764136
les,12,6477,8.078784304537853e-06,16.917430356764136
blazed,12,6477,8.078784304537853e-06,16.917430356764136
edge,12,6477,8.078784304537853e-06,16.917430356764136
tendencies,12,6477,8.078784304537853e-06,16.917430356764136
financially,12,6477,8.078784304537853e-06,16.917430356764136
deportment,12,6477,8.078784304537853e-06,16.917430356764136
joking,12,6477,8.078784304537853e-06,16.917430356764136
jolly,12,6477,8.078784304537853e-06,16.917430356764136
flat,12,6477,8.078784304537853e-06,16.917430356764136
nearby,12,6477,8.078784304537853e-06,16.917430356764136
peaches,12,6477,8.078784304537853e-06,16.917430356764136
emotional,12,6477,8.078784304537853e-06,16.917430356764136
aversion,12,6477,8.078784304537853e-06,16.917430356764136
cringing,12,6477,8.078784304537853e-06,16.917430356764136
jerusalem,12,6477,8.078784304537853e-06,16.917430356764136
administer,12,6477,8.078784304537853e-06,16.917430356764136
avenge,12,6477,8.078784304537853e-06,16.917430356764136
repress,12,6477,8.078784304537853e-06,16.917430356764136
lockup,12,6477,8.078784304537853e-06,16.917430356764136
hosts,12,6477,8.078784304537853e-06,16.917430356764136
tyrants,12,6477,8.078784304537853e-06,16.917430356764136
brightest,12,6477,8.078784304537853e-06,16.917430356764136
screams,12,6477,8.078784304537853e-06,16.917430356764136
shrink,12,6477,8.078784304537853e-06,16.917430356764136
confirm,12,6477,8.078784304537853e-06,16.917430356764136
isolated,12,6477,8.078784304537853e-06,16.917430356764136
learnt,12,6477,8.078784304537853e-06,16.917430356764136
bosoms,12,6477,8.078784304537853e-06,16.917430356764136
hindered,12,6477,8.078784304537853e-06,16.917430356764136
bowen,12,6477,8.078784304537853e-06,16.917430356764136
despise,12,6477,8.078784304537853e-06,16.917430356764136
indulgence,12,6477,8.078784304537853e-06,16.917430356764136
excluded,12,6477,8.078784304537853e-06,16.917430356764136
pallet,12,6477,8.078784304537853e-06,16.917430356764136
garfield,12,6477,8.078784304537853e-06,16.917430356764136
oaths,12,6477,8.078784304537853e-06,16.917430356764136
alight,12,6477,8.078784304537853e-06,16.917430356764136
tended,12,6477,8.078784304537853e-06,16.917430356764136
liberate,12,6477,8.078784304537853e-06,16.917430356764136
ordination,12,6477,8.078784304537853e-06,16.917430356764136
efficiency,12,6477,8.078784304537853e-06,16.917430356764136
lovers,12,6477,8.078784304537853e-06,16.917430356764136
deaf,12,6477,8.078784304537853e-06,16.917430356764136
manifestly,12,6477,8.078784304537853e-06,16.917430356764136
inflict,12,6477,8.078784304537853e-06,16.917430356764136
senses,12,6477,8.078784304537853e-06,16.917430356764136
bruce,12,6477,8.078784304537853e-06,16.917430356764136
encountered,12,6477,8.078784304537853e-06,16.917430356764136
representing,12,6477,8.078784304537853e-06,16.917430356764136
exhibits,12,6477,8.078784304537853e-06,16.917430356764136
fulton,12,6477,8.078784304537853e-06,16.917430356764136
nellie,12,6477,8.078784304537853e-06,16.917430356764136
newcomers,12,6477,8.078784304537853e-06,16.917430356764136
disposal,12,6477,8.078784304537853e-06,16.917430356764136
worldly,12,6477,8.078784304537853e-06,16.917430356764136
caring,12,6477,8.078784304537853e-06,16.917430356764136
cunard,12,6477,8.078784304537853e-06,16.917430356764136
commanderinchief,12,6477,8.078784304537853e-06,16.917430356764136
tempter,12,6477,8.078784304537853e-06,16.917430356764136
stool,12,6477,8.078784304537853e-06,16.917430356764136
declining,12,6477,8.078784304537853e-06,16.917430356764136
thieves,12,6477,8.078784304537853e-06,16.917430356764136
latest,12,6477,8.078784304537853e-06,16.917430356764136
specimen,12,6477,8.078784304537853e-06,16.917430356764136
channel,12,6477,8.078784304537853e-06,16.917430356764136
fellowman,12,6477,8.078784304537853e-06,16.917430356764136
fights,12,6477,8.078784304537853e-06,16.917430356764136
journeys,12,6477,8.078784304537853e-06,16.917430356764136
beaming,12,6477,8.078784304537853e-06,16.917430356764136
flame,12,6477,8.078784304537853e-06,16.917430356764136
devils,12,6477,8.078784304537853e-06,16.917430356764136
irvin,12,6477,8.078784304537853e-06,16.917430356764136
foundations,12,6477,8.078784304537853e-06,16.917430356764136
comfortably,12,6477,8.078784304537853e-06,16.917430356764136
sober,12,6477,8.078784304537853e-06,16.917430356764136
um,12,6477,8.078784304537853e-06,16.917430356764136
organ,12,6477,8.078784304537853e-06,16.917430356764136
dispersed,12,6477,8.078784304537853e-06,16.917430356764136
ascended,12,6477,8.078784304537853e-06,16.917430356764136
clergyman,12,6477,8.078784304537853e-06,16.917430356764136
toothbrush,12,6477,8.078784304537853e-06,16.917430356764136
folded,12,6477,8.078784304537853e-06,16.917430356764136
brotherhood,12,6477,8.078784304537853e-06,16.917430356764136
abiding,12,6477,8.078784304537853e-06,16.917430356764136
stepping,12,6477,8.078784304537853e-06,16.917430356764136
westminster,12,6477,8.078784304537853e-06,16.917430356764136
reckless,12,6477,8.078784304537853e-06,16.917430356764136
arter,12,6477,8.078784304537853e-06,16.917430356764136
sainted,12,6477,8.078784304537853e-06,16.917430356764136
strain,12,6477,8.078784304537853e-06,16.917430356764136
gratify,12,6477,8.078784304537853e-06,16.917430356764136
apparel,12,6477,8.078784304537853e-06,16.917430356764136
graham,12,6477,8.078784304537853e-06,16.917430356764136
massacred,12,6477,8.078784304537853e-06,16.917430356764136
slumber,12,6477,8.078784304537853e-06,16.917430356764136
underneath,12,6477,8.078784304537853e-06,16.917430356764136
mist,12,6477,8.078784304537853e-06,16.917430356764136
reconstruction,12,6477,8.078784304537853e-06,16.917430356764136
michel,12,6477,8.078784304537853e-06,16.917430356764136
deposited,12,6477,8.078784304537853e-06,16.917430356764136
functions,12,6477,8.078784304537853e-06,16.917430356764136
doubted,12,6477,8.078784304537853e-06,16.917430356764136
genteel,12,6477,8.078784304537853e-06,16.917430356764136
instincts,12,6477,8.078784304537853e-06,16.917430356764136
resolve,12,6477,8.078784304537853e-06,16.917430356764136
pole,12,6477,8.078784304537853e-06,16.917430356764136
navy,12,6477,8.078784304537853e-06,16.917430356764136
waved,12,6477,8.078784304537853e-06,16.917430356764136
unspeakable,12,6477,8.078784304537853e-06,16.917430356764136
flies,12,6477,8.078784304537853e-06,16.917430356764136
iii,12,6477,8.078784304537853e-06,16.917430356764136
traits,12,6477,8.078784304537853e-06,16.917430356764136
freight,12,6477,8.078784304537853e-06,16.917430356764136
pump,12,6477,8.078784304537853e-06,16.917430356764136
pontarlier,12,6477,8.078784304537853e-06,16.917430356764136
slater,12,6477,8.078784304537853e-06,16.917430356764136
adorn,12,6477,8.078784304537853e-06,16.917430356764136
thereupon,12,6477,8.078784304537853e-06,16.917430356764136
outer,12,6477,8.078784304537853e-06,16.917430356764136
revivals,12,6477,8.078784304537853e-06,16.917430356764136
console,12,6477,8.078784304537853e-06,16.917430356764136
prudence,12,6477,8.078784304537853e-06,16.917430356764136
evidences,12,6477,8.078784304537853e-06,16.917430356764136
con,12,6477,8.078784304537853e-06,16.917430356764136
exclamation,11,6827,7.405552279159699e-06,17.042961238847994
survive,11,6827,7.405552279159699e-06,17.042961238847994
alert,11,6827,7.405552279159699e-06,17.042961238847994
emigrant,11,6827,7.405552279159699e-06,17.042961238847994
footing,11,6827,7.405552279159699e-06,17.042961238847994
unnatural,11,6827,7.405552279159699e-06,17.042961238847994
echo,11,6827,7.405552279159699e-06,17.042961238847994
spectacle,11,6827,7.405552279159699e-06,17.042961238847994
alternately,11,6827,7.405552279159699e-06,17.042961238847994
gould,11,6827,7.405552279159699e-06,17.042961238847994
receipt,11,6827,7.405552279159699e-06,17.042961238847994
forgetting,11,6827,7.405552279159699e-06,17.042961238847994
unanimous,11,6827,7.405552279159699e-06,17.042961238847994
selfcontrol,11,6827,7.405552279159699e-06,17.042961238847994
brute,11,6827,7.405552279159699e-06,17.042961238847994
township,11,6827,7.405552279159699e-06,17.042961238847994
subservient,11,6827,7.405552279159699e-06,17.042961238847994
livery,11,6827,7.405552279159699e-06,17.042961238847994
spectators,11,6827,7.405552279159699e-06,17.042961238847994
durham,11,6827,7.405552279159699e-06,17.042961238847994
polish,11,6827,7.405552279159699e-06,17.042961238847994
intellectually,11,6827,7.405552279159699e-06,17.042961238847994
problems,11,6827,7.405552279159699e-06,17.042961238847994
groaned,11,6827,7.405552279159699e-06,17.042961238847994
appearances,11,6827,7.405552279159699e-06,17.042961238847994
1863,11,6827,7.405552279159699e-06,17.042961238847994
graceful,11,6827,7.405552279159699e-06,17.042961238847994
rallied,11,6827,7.405552279159699e-06,17.042961238847994
reduce,11,6827,7.405552279159699e-06,17.042961238847994
racial,11,6827,7.405552279159699e-06,17.042961238847994
grandeur,11,6827,7.405552279159699e-06,17.042961238847994
confided,11,6827,7.405552279159699e-06,17.042961238847994
pronounce,11,6827,7.405552279159699e-06,17.042961238847994
pitiful,11,6827,7.405552279159699e-06,17.042961238847994
jewish,11,6827,7.405552279159699e-06,17.042961238847994
rejoined,11,6827,7.405552279159699e-06,17.042961238847994
multitudes,11,6827,7.405552279159699e-06,17.042961238847994
ridicule,11,6827,7.405552279159699e-06,17.042961238847994
richer,11,6827,7.405552279159699e-06,17.042961238847994
equalled,11,6827,7.405552279159699e-06,17.042961238847994
frontier,11,6827,7.405552279159699e-06,17.042961238847994
moodwell,11,6827,7.405552279159699e-06,17.042961238847994
alarming,11,6827,7.405552279159699e-06,17.042961238847994
detection,11,6827,7.405552279159699e-06,17.042961238847994
coasnon,11,6827,7.405552279159699e-06,17.042961238847994
1867,11,6827,7.405552279159699e-06,17.042961238847994
quare,11,6827,7.405552279159699e-06,17.042961238847994
contradiction,11,6827,7.405552279159699e-06,17.042961238847994
bruised,11,6827,7.405552279159699e-06,17.042961238847994
sixtysix,11,6827,7.405552279159699e-06,17.042961238847994
bulk,11,6827,7.405552279159699e-06,17.042961238847994
involving,11,6827,7.405552279159699e-06,17.042961238847994
analysis,11,6827,7.405552279159699e-06,17.042961238847994
neighbouring,11,6827,7.405552279159699e-06,17.042961238847994
diamond,11,6827,7.405552279159699e-06,17.042961238847994
sawed,11,6827,7.405552279159699e-06,17.042961238847994
owes,11,6827,7.405552279159699e-06,17.042961238847994
contending,11,6827,7.405552279159699e-06,17.042961238847994
heartless,11,6827,7.405552279159699e-06,17.042961238847994
neared,11,6827,7.405552279159699e-06,17.042961238847994
disgust,11,6827,7.405552279159699e-06,17.042961238847994
injuries,11,6827,7.405552279159699e-06,17.042961238847994
léogane,11,6827,7.405552279159699e-06,17.042961238847994
bursting,11,6827,7.405552279159699e-06,17.042961238847994
stamp,11,6827,7.405552279159699e-06,17.042961238847994
auction,11,6827,7.405552279159699e-06,17.042961238847994
gov,11,6827,7.405552279159699e-06,17.042961238847994
graces,11,6827,7.405552279159699e-06,17.042961238847994
expelled,11,6827,7.405552279159699e-06,17.042961238847994
randolph,11,6827,7.405552279159699e-06,17.042961238847994
filth,11,6827,7.405552279159699e-06,17.042961238847994
dutch,11,6827,7.405552279159699e-06,17.042961238847994
rum,11,6827,7.405552279159699e-06,17.042961238847994
document,11,6827,7.405552279159699e-06,17.042961238847994
phelix,11,6827,7.405552279159699e-06,17.042961238847994
congregations,11,6827,7.405552279159699e-06,17.042961238847994
caravan,11,6827,7.405552279159699e-06,17.042961238847994
poet,11,6827,7.405552279159699e-06,17.042961238847994
rudely,11,6827,7.405552279159699e-06,17.042961238847994
depending,11,6827,7.405552279159699e-06,17.042961238847994
bells,11,6827,7.405552279159699e-06,17.042961238847994
wiped,11,6827,7.405552279159699e-06,17.042961238847994
invasion,11,6827,7.405552279159699e-06,17.042961238847994
deception,11,6827,7.405552279159699e-06,17.042961238847994
copies,11,6827,7.405552279159699e-06,17.042961238847994
delegation,11,6827,7.405552279159699e-06,17.042961238847994
steam,11,6827,7.405552279159699e-06,17.042961238847994
capitol,11,6827,7.405552279159699e-06,17.042961238847994
ghastly,11,6827,7.405552279159699e-06,17.042961238847994
atrocious,11,6827,7.405552279159699e-06,17.042961238847994
23,11,6827,7.405552279159699e-06,17.042961238847994
anyway,11,6827,7.405552279159699e-06,17.042961238847994
unchristian,11,6827,7.405552279159699e-06,17.042961238847994
similarity,11,6827,7.405552279159699e-06,17.042961238847994
understands,11,6827,7.405552279159699e-06,17.042961238847994
sundayschools,11,6827,7.405552279159699e-06,17.042961238847994
stake,11,6827,7.405552279159699e-06,17.042961238847994
lifetime,11,6827,7.405552279159699e-06,17.042961238847994
adventure,11,6827,7.405552279159699e-06,17.042961238847994
adoption,11,6827,7.405552279159699e-06,17.042961238847994
crockett,11,6827,7.405552279159699e-06,17.042961238847994
14,11,6827,7.405552279159699e-06,17.042961238847994
olden,11,6827,7.405552279159699e-06,17.042961238847994
housekeeper,11,6827,7.405552279159699e-06,17.042961238847994
inclination,11,6827,7.405552279159699e-06,17.042961238847994
15,11,6827,7.405552279159699e-06,17.042961238847994
resentment,11,6827,7.405552279159699e-06,17.042961238847994
barely,11,6827,7.405552279159699e-06,17.042961238847994
rulers,11,6827,7.405552279159699e-06,17.042961238847994
anecdotes,11,6827,7.405552279159699e-06,17.042961238847994
lock,11,6827,7.405552279159699e-06,17.042961238847994
tenor,11,6827,7.405552279159699e-06,17.042961238847994
canoe,11,6827,7.405552279159699e-06,17.042961238847994
troublesome,11,6827,7.405552279159699e-06,17.042961238847994
parliament,11,6827,7.405552279159699e-06,17.042961238847994
neighbour,11,6827,7.405552279159699e-06,17.042961238847994
elbow,11,6827,7.405552279159699e-06,17.042961238847994
shuddered,11,6827,7.405552279159699e-06,17.042961238847994
ordinance,11,6827,7.405552279159699e-06,17.042961238847994
fortress,11,6827,7.405552279159699e-06,17.042961238847994
summary,11,6827,7.405552279159699e-06,17.042961238847994
routine,11,6827,7.405552279159699e-06,17.042961238847994
spurgeon,11,6827,7.405552279159699e-06,17.042961238847994
traitor,11,6827,7.405552279159699e-06,17.042961238847994
descend,11,6827,7.405552279159699e-06,17.042961238847994
sweetest,11,6827,7.405552279159699e-06,17.042961238847994
baths,11,6827,7.405552279159699e-06,17.042961238847994
productive,11,6827,7.405552279159699e-06,17.042961238847994
mess,11,6827,7.405552279159699e-06,17.042961238847994
coolly,11,6827,7.405552279159699e-06,17.042961238847994
folly,11,6827,7.405552279159699e-06,17.042961238847994
truthful,11,6827,7.405552279159699e-06,17.042961238847994
